,ROE,ROA,Margem Liquida,Margem Bruta,Divida Liquida,EBITDA,Divida_Liquida_EBITDA,Liquidez Corrente,PL/Ativos,Passivos/Ativos,Margem Ebit,Lucro Líquido,Dividendos Propostos (BPP),Dividendos a Pagar (BPP),Dividendos Pagos (DFC),Payout Contábil (%),Payout Caixa (%),FCL,Dividendos_Pagos_Total,Total_Acoes,VPA,LPA,Giro Ativos,Ticker_CVM,Ano,Dividendos_Pagos_T1,CNPJ,ticker
725,16.257,8.054,46.534,59.671,9022845.0,3571861.0,2.526,2.445,49.544,100.0,3.76,2892360.0,0.0,1247850.0,-916093.0,43.143,31.673,283458.0,597757.0,658883304.0,0.027,0.004,17.308,18376,2023,1239070.0,02998611000104,TRPL3
726,-21.423,-2.379,-1.209,14.914,209369.0,-237660.0,-0.881,1.052,11.103,100.0,-14.458,-20613.0,0.0,0.0,0.0,-0.0,-0.0,-5972.0,0.0,0.0,0.0,0.0,196.703,18414,2012,0.0,02365069000144,PDTC3
727,-10.417,-1.736,-1.008,14.679,131932.0,-239552.0,-0.551,0.963,16.666,100.0,-14.219,-15501.0,0.0,0.0,0.0,-0.0,-0.0,-27016.0,0.0,0.0,0.0,0.0,172.29,18414,2013,2209.0,02365069000144,PDTC3
728,-28.593,-3.212,-1.835,16.202,166692.0,-291456.0,-0.572,0.926,11.232,100.0,-19.425,-23491.0,0.0,0.0,0.0,-0.0,-0.0,13658.0,2209.0,0.0,0.0,0.0,175.005,18414,2014,0.0,02365069000144,PDTC3
729,183.229,-71.358,-33.895,18.028,65100.0,-368620.0,-0.177,0.46,-38.945,100.0,-41.949,-244046.0,0.0,0.0,0.0,-0.0,-0.0,97033.0,0.0,0.0,0.0,0.0,210.525,18414,2015,0.0,02365069000144,PDTC3
730,-802.041,125.301,12654.516,100.0,-13798.0,115210.0,-0.12,22.497,-15.623,100.0,14325.611,119079.0,0.0,0.0,0.0,0.0,0.0,-133919.0,0.0,0.0,0.0,0.0,0.99,18414,2016,0.0,02365069000144,PDTC3
731,953.872,41.472,4714.403,100.0,-323.0,10872.0,-0.03,0.343,4.348,100.0,4657.407,22912.0,0.0,0.0,0.0,0.0,0.0,-13018.0,0.0,0.0,0.0,0.0,0.88,18414,2017,0.0,02365069000144,PDTC3
732,16.708,4.57,10.166,36.433,21187.0,-16023.0,-1.322,1.816,27.353,100.0,-25.944,17211.0,0.0,0.0,39078.0,0.0,227.052,39740.0,0.0,78450.0,1.313,0.219,44.953,18414,2020,0.0,02365069000144,PDTC3
733,39.699,11.849,14.822,35.669,20339.0,-5924.0,-3.433,1.9,29.846,100.0,-19.57,50949.0,0.0,0.0,0.0,0.0,0.0,22495.0,0.0,78450.0,1.636,0.649,79.941,18414,2021,0.0,02365069000144,PDTC3
734,7.189,1.964,2.667,31.956,88654.0,-36680.0,-2.417,1.874,27.321,100.0,-24.529,9754.0,0.0,0.0,0.0,0.0,0.0,-63767.0,0.0,78450.0,1.729,0.124,73.643,18414,2022,0.0,02365069000144,PDTC3
735,10.104,2.984,4.181,35.605,80952.0,-38570.0,-2.099,2.286,29.533,100.0,-27.421,15413.0,0.0,3674.0,0.0,23.837,0.0,-928.0,0.0,79215.0,1.926,0.195,71.381,18414,2023,3635.0,02365069000144,PDTC3
736,16.92,6.653,1.888,7.645,4188660.0,795731.0,5.264,1.914,39.319,100.0,-4.475,1017860.0,147195.0,222370.0,-4611.0,36.308,0.453,878120.0,548610.0,0.0,0.0,0.0,352.417,18465,2012,711410.0,33256439000139,UGPA3
737,18.768,7.502,2.016,7.835,4693560.0,1126720.0,4.166,2.1,39.972,100.0,-4.325,1228710.0,161584.0,242207.0,-4348.0,32.863,0.354,832790.0,711410.0,0.0,0.0,0.0,372.074,18465,2013,783021.0,33256439000139,UGPA3
738,16.194,6.423,1.847,8.019,5547840.0,1139810.0,4.867,1.669,39.663,100.0,-4.667,1251210.0,188976.0,218375.0,-5545.0,32.557,0.443,1110470.0,783021.0,0.0,0.0,0.0,347.715,18465,2014,831654.0,33256439000139,UGPA3
739,18.973,7.216,2.0,8.884,6198720.0,1629310.0,3.805,2.586,38.034,100.0,-4.984,1512970.0,157162.0,298791.0,-5174.0,30.136,0.342,2399884.0,831654.0,0.0,0.0,0.0,360.848,18465,2015,873270.0,33256439000139,UGPA3
740,18.351,6.501,2.03,9.063,7142970.0,3113190.0,2.294,2.371,35.425,100.0,-5.038,1570620.0,165515.0,320883.0,-5016.0,30.969,0.319,664890.0,873270.0,0.0,0.0,0.0,320.174,18465,2016,940250.0,33256439000139,UGPA3
741,16.191,5.553,1.967,9.089,8588580.0,2887590.0,2.974,2.167,34.3,100.0,-5.48,1573870.0,163742.0,338845.0,-5191.0,31.933,0.33,367280.0,940250.0,0.0,0.0,0.0,282.31,18465,2017,808603.0,33256439000139,UGPA3
742,11.554,3.713,1.248,6.792,11267250.0,1884580.0,5.979,2.558,32.132,100.0,-4.715,1132320.0,109355.0,284024.0,-5120.0,34.741,0.452,-288670.0,808603.0,0.0,0.0,0.0,297.376,18465,2018,596436.0,33256439000139,UGPA3
743,4.097,1.292,0.451,6.843,13866060.0,1288410.0,10.762,2.899,31.528,100.0,-5.4,402944.0,261470.0,16694.0,-321716.0,69.033,79.841,1089590.0,596436.0,0.0,0.0,0.0,286.253,18465,2019,284767.0,33256439000139,UGPA3
744,9.361,2.559,1.142,6.909,16548040.0,1768440.0,9.357,1.893,27.338,100.0,-4.732,927697.0,55391.0,442133.0,-360787.0,53.63,38.891,1001720.0,284767.0,1090266086.0,0.009,0.001,224.112,18465,2020,705753.0,33256439000139,UGPA3
745,8.443,2.266,0.805,4.47,15445910.0,1769380.0,8.73,1.98,26.837,100.0,-2.857,883878.0,0.0,202860.0,0.0,22.951,0.0,3310096.0,705753.0,1091351290.0,0.01,0.001,281.292,18465,2021,638280.0,33256439000139,UGPA3
746,15.114,5.049,1.281,5.123,7652360.0,3348930.0,2.285,1.454,33.41,100.0,-2.791,1840070.0,78130.0,48525.0,0.0,6.883,0.0,9907790.0,638280.0,1095198524.0,0.011,0.002,394.158,18465,2022,400025.0,33256439000139,UGPA3
747,17.946,6.582,1.997,7.393,7366290.0,4577820.0,1.609,1.661,36.677,100.0,-3.761,2517750.0,134031.0,334641.0,0.0,18.615,0.0,2828260.0,400025.0,1099017051.0,0.013,0.002,329.523,18465,2023,833658.0,33256439000139,UGPA3
748,-17.306,-10.421,-100.203,11.007,411143.0,-119430.0,-3.443,2.058,60.214,100.0,-86.345,-116655.0,0.0,0.0,-56170.0,-0.0,-48.151,-26964.0,0.0,0.0,0.0,0.0,10.399,18651,2012,0.0,03616277000131,
749,14.949,4.044,8.348,28.915,14648170.0,2771110.0,5.286,1.084,27.053,100.0,-10.509,1256730.0,455906.0,26542.0,0.0,38.389,0.0,-1224180.0,1406850.0,0.0,0.0,0.0,48.447,18660,2012,838990.0,02429144000193,CPFE3
750,10.786,3.057,6.485,27.061,12814940.0,2490640.0,5.145,1.481,28.344,100.0,-10.042,949036.0,567801.0,21224.0,0.0,62.066,0.0,823010.0,838990.0,0.0,0.0,0.0,47.141,18660,2013,1016640.0,02429144000193,CPFE3
751,9.446,2.526,5.122,23.37,14792550.0,2599760.0,5.69,1.242,26.737,100.0,-8.348,886443.0,0.0,19086.0,0.0,2.153,0.0,659563.0,1016640.0,0.0,0.0,0.0,49.306,18660,2014,5204.0,02429144000193,CPFE3
752,8.64,2.159,4.332,19.488,16050410.0,2468970.0,6.501,1.313,24.993,100.0,-7.269,875277.0,0.0,221855.0,-61709.0,25.347,7.05,1033080.0,5204.0,0.0,0.0,0.0,49.851,18660,2015,231749.0,02429144000193,CPFE3
753,8.475,2.085,4.599,22.53,15879020.0,2834020.0,5.603,1.262,24.597,100.0,-7.702,879057.0,7820.0,232851.0,467.0,27.378,0.053,818810.0,231749.0,0.0,0.0,0.0,45.32,18660,2016,336934.0,02429144000193,CPFE3
754,11.112,3.011,4.648,18.686,16918940.0,3334220.0,5.074,0.842,27.097,100.0,-6.22,1243040.0,0.0,297744.0,-122791.0,23.953,9.878,-475300.0,336934.0,0.0,0.0,0.0,64.784,18660,2017,322163.0,02429144000193,CPFE3
755,17.283,5.131,7.698,20.576,18485300.0,4042660.0,4.573,1.117,29.69,100.0,-6.208,2166000.0,0.0,532608.0,9610810.0,24.589,443.712,-994004.0,322163.0,0.0,0.0,0.0,66.656,18660,2018,534061.0,02429144000193,CPFE3
756,20.69,6.235,9.182,21.975,16972420.0,3198317.0,5.307,1.027,30.135,100.0,-6.231,2748300.0,1433300.0,668859.0,5256700.0,76.489,191.271,2719840.0,534061.0,0.0,0.0,0.0,67.908,18660,2019,2116380.0,02429144000193,CPFE3
757,26.04,7.549,11.997,22.399,14951560.0,3581925.0,4.174,0.959,28.989,100.0,-5.851,3706990.0,865248.0,906852.0,4665560.0,47.804,125.858,3237900.0,2116380.0,1152254440.0,0.012,0.003,62.921,18660,2020,4298500.0,02429144000193,CPFE3
758,28.881,7.341,12.379,23.61,20215890.0,5830204.0,3.467,1.204,25.417,100.0,-4.717,4853750.0,3735930.0,100478.0,6121150.0,79.04,126.112,-344930.0,4298500.0,1152254440.0,0.015,0.004,59.302,18660,2021,3872340.0,02429144000193,CPFE3
759,29.754,7.335,13.261,30.077,21636260.0,8941223.0,2.42,1.02,24.653,100.0,-4.08,5218810.0,1211150.0,1421990.0,11391900.0,50.455,218.285,2721100.0,3872340.0,1152254440.0,0.015,0.005,55.315,18660,2022,3570470.0,02429144000193,CPFE3
760,27.687,7.386,13.932,34.326,22001960.0,8012256.0,2.746,0.913,26.675,100.0,-7.706,5537160.0,2735870.0,570319.0,5309800.0,59.709,95.894,4259130.0,3570470.0,1152254440.0,0.017,0.005,53.011,18660,2023,3479650.0,02429144000193,CPFE3
761,0.644,0.142,0.399,43.531,32384050.0,3067440.0,10.557,1.22,22.109,100.0,-32.631,112389.0,0.0,576253.0,-176485.0,512.731,157.03,-3161140.0,1961240.0,0.0,0.0,0.0,35.661,18678,2012,1033580.0,02107946000187,
762,1.057,0.223,0.616,41.649,36627780.0,3799770.0,9.639,1.074,21.115,100.0,-28.28,175039.0,0.0,230721.0,-174455.0,131.811,99.666,349400.0,1033580.0,0.0,0.0,0.0,36.25,18678,2013,5172.0,02107946000187,
763,0.509,0.401,1.351,17.061,-182821.0,-5082.0,35.974,4.813,78.696,100.0,-18.398,2797.0,0.0,1379.0,0.0,49.303,0.0,95229.0,14351.0,0.0,0.0,0.0,29.675,18708,2012,19154.0,01938783000111,PEAB3
764,-2.176,-1.663,-4.833,17.107,-179503.0,-33124.0,5.419,3.822,76.427,100.0,-26.203,-11215.0,0.0,573.0,0.0,-5.109,-0.0,15805.0,19154.0,0.0,0.0,0.0,34.405,18708,2013,31113.0,01938783000111,PEAB3
765,3.697,2.813,6.76,20.048,-168881.0,4473.0,-37.756,4.069,76.098,100.0,-16.654,17496.0,0.0,4685.0,0.0,26.778,0.0,20391.0,31113.0,0.0,0.0,0.0,41.619,18708,2014,33693.0,01938783000111,PEAB3
766,5.825,4.35,9.037,24.532,-164244.0,15547.0,-10.564,4.417,74.69,100.0,-19.119,25956.0,0.0,4872.0,0.0,18.77,0.0,29056.0,33693.0,0.0,0.0,0.0,48.137,18708,2015,16223.0,01938783000111,PEAB3
767,13.19,10.467,21.428,29.496,-175962.0,36642.0,-4.802,4.267,79.358,100.0,-17.824,67268.0,0.0,16827.0,0.0,25.015,0.0,27941.0,16223.0,0.0,0.0,0.0,48.85,18708,2016,38329.0,01938783000111,PEAB3
768,7.121,5.721,10.5,32.744,-166041.0,38562.0,-4.306,3.984,80.34,100.0,-21.844,37147.0,0.0,11469.0,0.0,30.875,0.0,28408.0,38329.0,0.0,0.0,0.0,54.482,18708,2017,41748.0,01938783000111,PEAB3
769,6.773,5.364,9.5,32.086,-182388.0,35304.0,-5.166,3.466,79.208,100.0,-22.668,35611.0,0.0,10357.0,0.0,29.084,0.0,58095.0,41748.0,0.0,0.0,0.0,56.47,18708,2018,71736.0,01938783000111,PEAB3
770,8.583,6.6,11.242,30.739,-174301.0,48886.0,-3.565,3.488,76.891,100.0,-18.711,45695.0,0.0,1703.0,0.0,3.727,0.0,63649.0,71736.0,0.0,0.0,0.0,58.705,18708,2019,429247.0,01938783000111,PEAB3
771,82.343,52.47,256.855,30.662,-216005.0,709766.0,-0.304,2.082,63.721,100.0,361.734,464599.0,0.0,7399.0,0.0,1.593,0.0,543426.0,429247.0,12850278.0,0.044,0.036,20.428,18708,2020,151249.0,01938783000111,PEAB3
772,20.46,17.854,451.559,61.754,1593.0,174366.0,0.009,16.038,87.265,100.0,501.141,135400.0,0.0,15967.0,21880.0,11.792,16.16,-65905.0,151249.0,12850278.0,0.051,0.011,3.954,18708,2021,23487.0,01938783000111,PEAB3
773,5.91,4.983,95.122,77.633,55385.0,40966.0,1.352,15.321,84.329,100.0,22.822,40580.0,0.0,7884.0,55000.0,19.428,135.535,-24386.0,23487.0,12850278.0,0.053,0.003,5.239,18708,2022,4090.0,01938783000111,PEAB3
774,1.769,1.378,24.486,77.907,110985.0,-5041.0,-22.016,8.608,77.906,100.0,-75.532,12135.0,0.0,16629.0,58376.0,137.033,481.055,-50845.0,4090.0,12850278.0,0.053,0.001,5.628,18708,2023,23495.0,01938783000111,PEAB3
775,0.449,0.088,0.718,21.878,2717175.0,220939.0,12.298,0.974,19.645,100.0,-13.077,18025.0,0.0,1511.0,0.0,8.383,0.0,-1489117.0,0.0,0.0,0.0,0.0,12.286,18775,2012,1511.0,03758318000124,IVPR3B
776,3.571,0.698,3.402,21.479,4737043.0,522797.0,9.061,0.983,19.54,100.0,-10.715,165237.0,0.0,37530.0,0.0,22.713,0.0,-2384740.0,1511.0,0.0,0.0,0.0,20.511,18775,2013,0.0,03758318000124,IVPR3B
777,-10.849,-1.807,-8.323,22.038,8648813.0,622545.0,13.893,0.621,16.656,100.0,-11.175,-477024.0,0.0,0.0,0.0,-0.0,-0.0,-1968260.0,0.0,0.0,0.0,0.0,21.709,18775,2014,0.0,03758318000124,IVPR3B
778,-51.231,-5.864,-30.461,23.652,11473286.0,612052.0,18.746,0.233,11.447,100.0,-12.784,-1715550.0,0.0,0.0,0.0,-0.0,-0.0,-253990.0,0.0,0.0,0.0,0.0,19.252,18775,2015,0.0,03758318000124,IVPR3B
779,-8.628,-0.87,-5.509,30.297,8357968.0,3036220.0,2.753,0.353,10.082,100.0,44.868,-222545.0,0.0,0.0,0.0,-0.0,-0.0,3566950.0,0.0,0.0,0.0,0.0,15.79,18775,2016,0.0,03758318000124,IVPR3B
780,-38.562,-3.368,-21.106,35.482,8654891.0,853557.0,10.14,0.375,8.734,100.0,-14.497,-858497.0,0.0,0.0,0.0,-0.0,-0.0,1455290.0,0.0,0.0,0.0,0.0,15.958,18775,2017,0.0,03758318000124,IVPR3B
781,-24.234,-1.702,-10.413,37.384,8186940.0,925533.0,8.846,0.407,7.021,100.0,-15.187,-434202.0,0.0,0.0,0.0,-0.0,-0.0,1699063.0,0.0,0.0,0.0,0.0,16.34,18775,2018,0.0,03758318000124,IVPR3B
782,739.05,-8.694,-58.161,35.409,6784230.0,496303.0,13.67,0.88,-1.176,100.0,-21.471,-2070930.0,0.0,0.0,0.0,-0.0,-0.0,1072552.0,0.0,0.0,0.0,0.0,14.948,18775,2019,0.0,03758318000124,IVPR3B
783,83.581,-6.655,-95.856,4.465,4981530.0,377648.0,13.191,0.856,-7.962,100.0,21.125,-1414600.0,0.0,0.0,0.0,-0.0,-0.0,346174.0,0.0,429171372.0,-0.004,-0.003,6.943,18775,2020,0.0,03758318000124,IVPR3B
784,40.215,-6.37,-69.434,21.252,3552970.0,1703800.0,2.085,0.759,-15.839,100.0,82.969,-1135110.0,0.0,0.0,0.0,-0.0,-0.0,1553519.0,0.0,429171372.0,-0.007,-0.003,9.174,18775,2021,0.0,03758318000124,IVPR3B
785,7.714,-1.344,-9.582,30.559,2892026.0,1210540.0,2.389,0.757,-17.424,100.0,18.612,-235902.0,0.0,0.0,0.0,-0.0,-0.0,2085837.0,0.0,429171372.0,-0.007,-0.001,14.028,18775,2022,0.0,03758318000124,IVPR3B
786,8.313,-1.65,-9.453,39.764,2364117.0,1053420.0,2.244,0.85,-19.844,100.0,-3.824,-277065.0,0.0,0.0,0.0,-0.0,-0.0,2158698.0,0.0,429171372.0,-0.008,-0.001,17.451,18775,2023,0.0,03758318000124,IVPR3B
787,35.463,8.335,20.673,56.215,7281929.0,2061484.0,3.532,0.428,23.503,100.0,-12.915,1192370.0,100775.0,257.0,6722.0,8.473,0.564,1267940.0,1077902.0,0.0,0.0,0.0,40.317,18821,2012,1328612.0,02846056000197,CCRO3
788,39.244,9.748,22.735,53.367,6995930.0,2322120.0,3.013,0.545,24.838,100.0,-8.075,1367880.0,100775.0,422.0,7419.0,7.398,0.542,1648582.0,1328612.0,0.0,0.0,0.0,42.874,18821,2013,1431775.0,02846056000197,CCRO3
789,36.774,7.836,18.246,44.436,8862110.0,2406884.0,3.682,0.561,21.31,100.0,-5.73,1349690.0,100775.0,514.0,0.0,7.505,0.0,482930.0,1431775.0,0.0,0.0,0.0,42.949,18821,2014,1080389.0,02846056000197,CCRO3
790,20.154,3.629,9.28,38.082,11838690.0,2293302.0,5.162,0.496,18.006,100.0,-5.891,786871.0,0.0,589.0,7178250.0,0.075,912.252,-127480.0,1080389.0,0.0,0.0,0.0,39.103,18821,2015,1280253.0,02846056000197,CCRO3
791,39.509,6.668,16.381,34.307,13365340.0,3851548.0,3.47,0.591,16.878,100.0,8.734,1637450.0,0.0,270.0,8754100.0,0.016,534.618,1402220.0,1280253.0,0.0,0.0,0.0,40.708,18821,2016,1334246.0,02846056000197,CCRO3
792,20.994,5.824,16.882,37.303,14070010.0,3418777.0,4.116,1.087,27.742,100.0,-0.403,1782920.0,100177.0,313220.0,6968810.0,23.187,390.865,-796380.0,1334246.0,0.0,0.0,0.0,34.499,18821,2017,1300606.0,02846056000197,CCRO3
793,7.544,2.064,6.548,39.772,15758690.0,1733171.0,9.092,0.938,27.365,100.0,-15.592,636182.0,0.0,1511.0,5422550.0,0.238,852.358,1389580.0,1300606.0,0.0,0.0,0.0,31.529,18821,2018,1593095.0,02846056000197,CCRO3
794,16.902,4.289,13.469,42.397,17767630.0,2843832.0,6.248,1.094,25.373,100.0,-8.901,1426450.0,600000.0,804.0,3174280.0,42.119,222.53,1679920.0,1593095.0,0.0,0.0,0.0,31.84,18821,2019,986228.0,02846056000197,CCRO3
795,1.085,0.257,0.871,34.643,16355010.0,1410961.0,11.591,1.066,23.737,100.0,-14.067,86113.0,136110.0,47189.0,5576860.0,212.859,6476.211,4028669.0,986228.0,2020000000.0,0.004,0.0,29.566,18821,2020,337481.0,02846056000197,CCRO3
796,9.405,1.948,6.579,37.917,22157520.0,2951044.0,7.508,1.351,20.712,100.0,-8.164,805596.0,165212.0,72921.0,11371800.0,29.56,1411.601,-3621530.0,337481.0,2020000000.0,0.004,0.0,29.607,18821,2021,775856.0,02846056000197,CCRO3
797,35.628,8.333,21.959,58.369,23802220.0,9019396.0,2.639,1.172,23.39,100.0,-5.651,4212180.0,0.0,141245.0,5849350.0,3.353,138.868,2461980.0,775856.0,2019998000.0,0.006,0.002,37.948,18821,2022,443478.0,02846056000197,CCRO3
798,14.181,3.394,9.795,42.885,26105550.0,5011827.0,5.209,1.296,23.932,100.0,-10.012,1854500.0,131322.0,479911.0,10772100.0,32.959,580.863,1999940.0,443478.0,2016918425.0,0.006,0.001,34.648,18821,2023,1172924.0,02846056000197,CCRO3
799,12.228,4.392,22.41,62.514,3559548.0,871518.0,4.084,1.22,35.921,100.0,-4.273,335334.0,0.0,5876.0,-255206.0,1.752,76.105,595597.0,255206.0,0.0,0.0,0.0,19.6,18953,2012,536649.0,03953509000147,
800,6.4,1.755,12.965,54.959,7314395.0,880354.0,8.308,1.358,27.429,100.0,-8.199,244089.0,0.0,5790.0,-536649.0,2.372,219.858,449839.0,536649.0,0.0,0.0,0.0,13.54,18953,2013,303766.0,03953509000147,
801,-0.978,-0.268,-1.757,41.858,8261700.0,785739.0,10.515,1.204,27.372,100.0,-9.846,-43138.0,0.0,3122.0,-303766.0,-7.237,-704.173,532562.0,303766.0,0.0,0.0,0.0,15.239,18953,2014,4354.0,03953509000147,
802,5.401,1.49,9.862,52.384,8536860.0,1226140.0,6.962,1.256,27.58,100.0,-3.211,245899.0,0.0,111293.0,-4354.0,45.26,1.771,20443.0,4354.0,0.0,0.0,0.0,15.105,18953,2015,136000.0,03953509000147,
803,8.353,2.092,13.967,56.804,8936460.0,1440700.0,6.203,0.998,25.047,100.0,-3.065,374458.0,186947.0,410303.0,-136000.0,159.497,36.319,-122250.0,136000.0,0.0,0.0,0.0,14.979,18953,2016,887378.0,03953509000147,
804,14.354,3.761,20.798,56.007,8864870.0,1656670.0,5.351,0.814,26.2,100.0,-2.644,645694.0,98511.0,15823.0,-887378.0,17.707,137.43,1145451.0,887378.0,0.0,0.0,0.0,18.082,18953,2017,341573.0,03953509000147,
805,17.938,5.428,28.561,59.219,7766808.0,1716530.0,4.525,0.72,30.258,100.0,-2.453,863652.0,0.0,203682.0,-341573.0,23.584,39.55,1556109.0,341573.0,0.0,0.0,0.0,19.004,18953,2018,462430.0,03953509000147,
806,17.64,6.174,30.793,56.555,6662698.0,1730650.0,3.85,0.8,35.003,100.0,-0.633,952978.0,0.0,66412.0,-462430.0,6.969,48.525,1577556.0,462430.0,0.0,0.0,0.0,20.051,18953,2019,122451.0,03953509000147,
807,21.486,10.331,50.37,59.779,2279770.0,1962380.0,1.162,0.584,48.082,100.0,0.326,1644550.0,0.0,407138.0,-122451.0,24.757,7.446,1924379.0,122451.0,181789019.0,0.042,0.009,20.51,18953,2020,2761040.0,03953509000147,
808,29.486,14.358,51.358,56.576,2826446.0,2417420.0,1.169,0.709,48.693,100.0,1.532,2136620.0,1170400.0,65272.0,-2761040.0,57.833,129.225,2186695.0,2761040.0,225137769.0,0.032,0.009,27.956,18953,2021,2591160.0,03953509000147,
809,34.154,15.769,57.887,61.361,2061046.0,3666900.0,0.562,0.683,46.169,100.0,15.586,2758590.0,0.0,535186.0,-2591160.0,19.401,93.931,3395077.0,2591160.0,225137769.0,0.036,0.012,27.24,18953,2022,924731.0,03953509000147,
810,24.802,11.315,36.831,67.687,1378609.0,2963680.0,0.465,0.396,45.62,100.0,-10.136,1896640.0,1039270.0,542560.0,-924731.0,83.402,48.756,3254375.0,924731.0,225137769.0,0.034,0.008,30.721,18953,2023,2176340.0,03953509000147,
811,6.883,4.082,9.459,39.545,352374.0,16456.0,21.413,1.776,59.313,100.0,-26.497,152048.0,0.0,0.0,-8397.0,0.0,5.523,-46483.0,395.0,0.0,0.0,0.0,43.157,18961,2012,1440.0,04310392000146,
812,11.391,5.088,8.283,15.374,3507732.0,1264277.0,2.774,1.126,44.67,100.0,-1.428,836528.0,126773.0,63449.0,-1030880.0,22.739,123.233,1556416.0,1858900.0,0.0,0.0,0.0,61.432,18970,2012,989869.0,04128563000110,
813,16.265,6.417,11.279,18.729,3593848.0,1482877.0,2.424,1.204,39.451,100.0,-1.501,1063460.0,80000.0,68188.0,-849773.0,13.935,79.906,952059.0,989869.0,0.0,0.0,0.0,56.89,18970,2013,780217.0,04128563000110,
814,3.555,1.187,1.783,6.303,4478296.0,466955.0,9.59,0.973,33.399,100.0,-1.167,209826.0,0.0,6167.0,-577968.0,2.939,275.451,-53910.0,780217.0,0.0,0.0,0.0,66.569,18970,2014,320361.0,04128563000110,
815,39.798,17.325,30.593,46.447,1391099.0,1107415.0,1.256,1.294,43.532,100.0,-2.137,803316.0,428384.0,36828.0,-800060.0,57.911,99.595,-103296.0,320361.0,0.0,0.0,0.0,56.63,18970,2015,768766.0,04128563000110,
816,22.719,8.746,22.963,41.27,1374480.0,644376.0,2.133,0.938,38.494,100.0,0.0,358533.0,34528.0,52569.0,-143500.0,24.293,40.024,814236.0,768766.0,0.0,0.0,0.0,38.086,18970,2016,357623.0,04128563000110,
817,19.149,4.375,17.26,36.549,3455027.0,629612.0,5.488,0.791,22.847,100.0,-0.058,298277.0,47678.0,11646.0,-972931.0,19.889,326.184,-523887.0,357623.0,0.0,0.0,0.0,25.347,18970,2017,270061.0,04128563000110,
818,18.902,3.788,14.971,38.218,3975111.0,727079.0,5.467,1.108,20.039,100.0,-0.209,287963.0,78616.0,41585.0,-960904.0,41.742,333.69,-189040.0,270061.0,0.0,0.0,0.0,25.301,18970,2018,324142.0,04128563000110,
819,20.681,3.848,14.642,35.277,4223106.0,723070.0,5.841,0.948,18.607,100.0,0.0,300119.0,97477.0,38867.0,-2102790.0,45.43,700.652,163555.0,324142.0,0.0,0.0,0.0,26.282,18970,2019,422594.0,04128563000110,
820,23.019,5.865,39.56,53.6,4384132.0,1085290.0,4.04,1.166,25.481,100.0,28.308,524175.0,0.0,117791.0,0.0,22.472,0.0,83673.0,133693.0,0.0,0.0,0.0,14.826,19062,2012,161628.0,04031960000170,
821,19.338,8.482,1061.782,45.503,2158773.0,605541.0,3.565,2.502,43.859,100.0,1490.835,444515.0,0.0,118275.0,0.0,26.608,0.0,465654.0,161628.0,0.0,0.0,0.0,0.799,19062,2013,667354.0,04031960000170,
822,7.632,4.08,264.02,41.52,1505973.0,378793.0,3.976,2.283,53.463,100.0,406.274,223337.0,0.0,66321.0,0.0,29.695,0.0,438361.0,667354.0,0.0,0.0,0.0,1.546,19062,2014,203885.0,04031960000170,
823,1.392,0.816,45.218,39.753,1384532.0,495161.0,2.796,1.628,58.604,100.0,511.67,40604.0,0.0,0.0,32786.0,0.0,80.746,130334.0,203885.0,0.0,0.0,0.0,1.805,19062,2015,544004.0,04031960000170,
824,-8.224,-5.003,-174.255,32.878,971383.0,-192085.0,-5.057,0.548,60.841,100.0,-23.392,-169048.0,0.0,0.0,-13065.0,-0.0,-7.729,419456.0,544004.0,0.0,0.0,0.0,2.871,19062,2016,248945.0,04031960000170,
825,-156.287,-12.302,-304.939,31.182,1880330.0,156637.0,12.004,1.755,7.872,100.0,55.732,-314587.0,0.0,0.0,-24231.0,-0.0,-7.702,3159.0,248945.0,0.0,0.0,0.0,4.034,19062,2017,0.0,04031960000170,
826,9.972,2.028,1.39,15.24,748291.0,128551.0,5.821,1.053,20.341,100.0,-10.779,50303.0,39898.0,5324.0,-103559.0,89.899,205.87,197053.0,103559.0,0.0,0.0,0.0,145.938,19100,2012,62661.0,04032433000180,ATMP3
827,23.644,3.927,2.864,15.701,822812.0,178440.0,4.611,0.984,16.609,100.0,-10.273,103620.0,0.0,5884.0,-62661.0,5.678,60.472,150896.0,62661.0,0.0,0.0,0.0,137.116,19100,2013,102044.0,04032433000180,ATMP3
828,24.419,3.642,2.8,16.009,1041801.0,221261.0,4.708,0.943,14.914,100.0,-9.077,96646.0,0.0,0.0,-102044.0,0.0,105.585,38413.0,102044.0,0.0,0.0,0.0,130.089,19100,2014,0.0,04032433000180,ATMP3
829,-132.856,-8.651,-7.066,6.277,1202813.0,-115271.0,-10.435,0.543,6.512,100.0,-9.374,-226778.0,0.0,0.0,0.0,-0.0,-0.0,53931.0,0.0,0.0,0.0,0.0,122.431,19100,2015,7228.0,04032433000180,ATMP3
830,-576.222,-3.451,-3.62,4.623,1109026.0,-143780.0,-7.713,1.393,0.599,100.0,-11.505,-73935.0,0.0,0.0,0.0,-0.0,-0.0,117517.0,7228.0,0.0,0.0,0.0,95.33,19100,2016,0.0,04032433000180,ATMP3
831,89.46,-23.559,-22.718,-1.592,1012634.0,-239558.0,-4.227,1.456,-26.335,100.0,-12.061,-386383.0,0.0,0.0,0.0,-0.0,-0.0,2900.0,0.0,0.0,0.0,0.0,103.705,19100,2017,0.0,04032433000180,ATMP3
